Daily Indian Domestic Flight Timetable
========================================================================================================================

Flight   From  Departure City                      To    Arrival City                        Dep    Arr    Duration
G86762   HYD   Hyderabad (Rajiv Gandhi)            CNN   Kannur                              16:45  18:26  1h 41m
6E1859   HYD   Hyderabad (Rajiv Gandhi)            MAA   Chennai                             17:15  19:27  2h 12m
G87579   HYD   Hyderabad (Rajiv Gandhi)            IMF   Imphal                              17:15  19:37  2h 22m
SG1661   HYD   Hyderabad (Rajiv Gandhi)            TRZ   Tiruchirappalli                     17:15  19:30  2h 15m
6E6193   HYD   Hyderabad (Rajiv Gandhi)            VTZ   Visakhapatnam                       17:45  21:37  3h 52m
6E914    HYD   Hyderabad (Rajiv Gandhi)            MAA   Chennai                             17:45  20:18  2h 33m
6E9001   HYD   Hyderabad (Rajiv Gandhi)            TRZ   Tiruchirappalli                     18:00  19:51  1h 51m
6E1528   HYD   Hyderabad (Rajiv Gandhi)            IXM   Madurai                             18:15  19:22  1h 7m
6E432    HYD   Hyderabad (Rajiv Gandhi)            STV   Surat                               18:30  20:35  2h 5m
SG9743   HYD   Hyderabad (Rajiv Gandhi)            CCJ   Calicut                             19:00  22:39  3h 39m
6E2481   HYD   Hyderabad (Rajiv Gandhi)            MAA   Chennai                             19:15  21:44  2h 29m
AI2250   HYD   Hyderabad (Rajiv Gandhi)            VTZ   Visakhapatnam                       19:15  21:39  2h 24m
6E2795   HYD   Hyderabad (Rajiv Gandhi)            PNQ   Pune                                19:30  20:25  0h 55m
UK106    HYD   Hyderabad (Rajiv Gandhi)            IXM   Madurai                             19:30  21:15  1h 45m
UK5538   HYD   Hyderabad (Rajiv Gandhi)            JAI   Jaipur                              20:15  21:08  0h 53m
AI6256   HYD   Hyderabad (Rajiv Gandhi)            CJB   Coimbatore                          21:30  23:33  2h 3m
UK5604   HYD   Hyderabad (Rajiv Gandhi)            VTZ   Visakhapatnam                       21:45  00:22  2h 37m
6E6529   HYD   Hyderabad (Rajiv Gandhi)            JAI   Jaipur                              22:45  00:13  1h 28m
UK7633   HYD   Hyderabad (Rajiv Gandhi)            STV   Surat                               22:45  01:22  2h 37m
UK7479   HYD   Hyderabad (Rajiv Gandhi)            MAA   Chennai                             23:00  00:30  1h 30m
UK1190   HYD   Hyderabad (Rajiv Gandhi)            AMD   Ahmedabad (Sardar Vallabhbhai Pat   07:45  09:11  1h 26m
UK7872   HYD   Hyderabad (Rajiv Gandhi)            AMD   Ahmedabad (Sardar Vallabhbhai Pat   11:30  14:02  2h 32m
6E760    HYD   Hyderabad (Rajiv Gandhi)            AMD   Ahmedabad (Sardar Vallabhbhai Pat   12:15  13:05  0h 50m
AI2605   HYD   Hyderabad (Rajiv Gandhi)            AMD   Ahmedabad (Sardar Vallabhbhai Pat   16:45  18:34  1h 49m
SG8882   HYD   Hyderabad (Rajiv Gandhi)            ATQ   Amritsar (Sri Guru Ram Dass Jee)    14:45  17:41  2h 56m
6E1997   HYD   Hyderabad (Rajiv Gandhi)            ATQ   Amritsar (Sri Guru Ram Dass Jee)    22:15  23:21  1h 6m
AI6749   HYD   Hyderabad (Rajiv Gandhi)            BBI   Bhubaneswar (Biju Patnaik)          06:15  08:50  2h 35m
G88144   HYD   Hyderabad (Rajiv Gandhi)            BBI   Bhubaneswar (Biju Patnaik)          09:15  11:20  2h 5m
AI4228   HYD   Hyderabad (Rajiv Gandhi)            BBI   Bhubaneswar (Biju Patnaik)          15:45  16:54  1h 9m
UK2004   HYD   Hyderabad (Rajiv Gandhi)            BLR   Bangalore (Kempegowda)              06:45  09:16  2h 31m
G86934   HYD   Hyderabad (Rajiv Gandhi)            BLR   Bangalore (Kempegowda)              08:30  11:20  2h 50m
UK4416   HYD   Hyderabad (Rajiv Gandhi)            BLR   Bangalore (Kempegowda)              08:45  11:31  2h 46m
UK2638   HYD   Hyderabad (Rajiv Gandhi)            BLR   Bangalore (Kempegowda)              10:00  11:56  1h 56m
6E8228   HYD   Hyderabad (Rajiv Gandhi)            BLR   Bangalore (Kempegowda)              10:15  12:46  2h 31m
6E6442   HYD   Hyderabad (Rajiv Gandhi)            BLR   Bangalore (Kempegowda)              14:00  15:47  1h 47m
UK2577   HYD   Hyderabad (Rajiv Gandhi)            BLR   Bangalore (Kempegowda)              17:30  19:22  1h 52m
6E6823   HYD   Hyderabad (Rajiv Gandhi)            BOM   Mumbai (Chhatrapati Shivaji)        05:15  07:42  2h 27m
AI1890   HYD   Hyderabad (Rajiv Gandhi)            BOM   Mumbai (Chhatrapati Shivaji)        06:15  08:22  2h 7m
G8300    HYD   Hyderabad (Rajiv Gandhi)            BOM   Mumbai (Chhatrapati Shivaji)        06:30  09:04  2h 34m
G84757   HYD   Hyderabad (Rajiv Gandhi)            BOM   Mumbai (Chhatrapati Shivaji)        06:45  08:33  1h 48m
AI3837   HYD   Hyderabad (Rajiv Gandhi)            BOM   Mumbai (Chhatrapati Shivaji)        08:15  11:09  2h 54m
AI2274   HYD   Hyderabad (Rajiv Gandhi)            BOM   Mumbai (Chhatrapati Shivaji)        09:30  11:53  2h 23m
G81882   HYD   Hyderabad (Rajiv Gandhi)            BOM   Mumbai (Chhatrapati Shivaji)        16:15  17:56  1h 41m
AI2109   HYD   Hyderabad (Rajiv Gandhi)            BOM   Mumbai (Chhatrapati Shivaji)        17:45  19:56  2h 11m
G81279   HYD   Hyderabad (Rajiv Gandhi)            CCU   Kolkata (Netaji Subhas Chandra Bo   09:00  11:39  2h 39m
6E9948   HYD   Hyderabad (Rajiv Gandhi)            CCU   Kolkata (Netaji Subhas Chandra Bo   10:00  12:50  2h 50m
6E1334   HYD   Hyderabad (Rajiv Gandhi)            CCU   Kolkata (Netaji Subhas Chandra Bo   12:45  14:19  1h 34m
UK7541   HYD   Hyderabad (Rajiv Gandhi)            CCU   Kolkata (Netaji Subhas Chandra Bo   13:45  15:42  1h 57m
6E6020   HYD   Hyderabad (Rajiv Gandhi)            CCU   Kolkata (Netaji Subhas Chandra Bo   15:45  18:33  2h 48m
6E1059   HYD   Hyderabad (Rajiv Gandhi)            CCU   Kolkata (Netaji Subhas Chandra Bo   20:00  21:56  1h 56m
6E8519   HYD   Hyderabad (Rajiv Gandhi)            CCU   Kolkata (Netaji Subhas Chandra Bo   20:45  23:26  2h 41m
6E1470   HYD   Hyderabad (Rajiv Gandhi)            CCU   Kolkata (Netaji Subhas Chandra Bo   22:15  00:50  2h 35m
AI5700   HYD   Hyderabad (Rajiv Gandhi)            COK   Kochi (Cochin)                      06:15  10:05  3h 50m
SG7981   HYD   Hyderabad (Rajiv Gandhi)            COK   Kochi (Cochin)                      12:00  13:28  1h 28m
6E7511   HYD   Hyderabad (Rajiv Gandhi)            COK   Kochi (Cochin)                      15:30  17:06  1h 36m
AI9452   HYD   Hyderabad (Rajiv Gandhi)            COK   Kochi (Cochin)                      20:00  23:18  3h 18m
SG3043   HYD   Hyderabad (Rajiv Gandhi)            DEL   Delhi (Indira Gandhi)               06:15  08:39  2h 24m
6E9546   HYD   Hyderabad (Rajiv Gandhi)            DEL   Delhi (Indira Gandhi)               08:00  10:22  2h 22m
UK6718   HYD   Hyderabad (Rajiv Gandhi)            DEL   Delhi (Indira Gandhi)               11:15  13:31  2h 16m
AI890    HYD   Hyderabad (Rajiv Gandhi)            DEL   Delhi (Indira Gandhi)               17:15  19:32  2h 17m
AI1078   HYD   Hyderabad (Rajiv Gandhi)            DEL   Delhi (Indira Gandhi)               18:00  20:35  2h 35m
6E5525   HYD   Hyderabad (Rajiv Gandhi)            DEL   Delhi (Indira Gandhi)               18:30  20:28  1h 58m
G86353   HYD   Hyderabad (Rajiv Gandhi)            GAU   Guwahati (Lokpriya Gopinath Bordo   05:15  08:43  3h 28m
6E3371   HYD   Hyderabad (Rajiv Gandhi)            GAU   Guwahati (Lokpriya Gopinath Bordo   06:30  09:18  2h 48m
UK5351   HYD   Hyderabad (Rajiv Gandhi)            GAU   Guwahati (Lokpriya Gopinath Bordo   08:00  11:22  3h 22m
6E9182   HYD   Hyderabad (Rajiv Gandhi)            GOI   Goa (Dabolim)                       06:15  07:59  1h 44m
6E5227   HYD   Hyderabad (Rajiv Gandhi)            GOI   Goa (Dabolim)                       12:30  13:54  1h 24m
6E1493   HYD   Hyderabad (Rajiv Gandhi)            IDR   Indore (Devi Ahilya Bai Holkar)     09:15  10:09  0h 54m
AI9702   HYD   Hyderabad (Rajiv Gandhi)            IDR   Indore (Devi Ahilya Bai Holkar)     12:45  15:59  3h 14m
SG2957   HYD   Hyderabad (Rajiv Gandhi)            IXB   Siliguri (Bagdogra)                 19:15  21:11  1h 56m
UK7675   HYD   Hyderabad (Rajiv Gandhi)            IXB   Siliguri (Bagdogra)                 20:15  21:49  1h 34m
AI6727   HYD   Hyderabad (Rajiv Gandhi)            IXB   Siliguri (Bagdogra)                 21:15  23:52  2h 37m
UK5673   HYD   Hyderabad (Rajiv Gandhi)            IXB   Siliguri (Bagdogra)                 21:30  22:51  1h 21m
AI1965   HYD   Hyderabad (Rajiv Gandhi)            LKO   Lucknow (Chaudhary Charan Singh)    12:30  15:49  3h 19m
SG2263   HYD   Hyderabad (Rajiv Gandhi)            LKO   Lucknow (Chaudhary Charan Singh)    12:45  13:43  0h 58m
AI9161   HYD   Hyderabad (Rajiv Gandhi)            NAG   Nagpur (Dr. Babasaheb Ambedkar)     06:00  09:44  3h 44m
SG3050   HYD   Hyderabad (Rajiv Gandhi)            NAG   Nagpur (Dr. Babasaheb Ambedkar)     13:45  16:34  2h 49m
SG4018   HYD   Hyderabad (Rajiv Gandhi)            NAG   Nagpur (Dr. Babasaheb Ambedkar)     20:30  22:19  1h 49m
G85243   HYD   Hyderabad (Rajiv Gandhi)            PAT   Patna (Jay Prakash Narayan)         09:30  12:12  2h 42m
AI1045   HYD   Hyderabad (Rajiv Gandhi)            PAT   Patna (Jay Prakash Narayan)         11:45  15:36  3h 51m
6E2377   HYD   Hyderabad (Rajiv Gandhi)            PAT   Patna (Jay Prakash Narayan)         20:00  22:32  2h 32m
6E3910   HYD   Hyderabad (Rajiv Gandhi)            SXR   Srinagar (Sheikhul Aalam)           08:45  10:39  1h 54m
AI9788   HYD   Hyderabad (Rajiv Gandhi)            SXR   Srinagar (Sheikhul Aalam)           15:30  16:35  1h 5m
SG2449   HYD   Hyderabad (Rajiv Gandhi)            SXR   Srinagar (Sheikhul Aalam)           17:45  20:07  2h 22m
G81381   HYD   Hyderabad (Rajiv Gandhi)            VNS   Varanasi (Lal Bahadur Shastri)      18:15  20:09  1h 54m
6E7094   HYD   Hyderabad (Rajiv Gandhi)            VNS   Varanasi (Lal Bahadur Shastri)      19:30  22:39  3h 9m
6E1034   HYD   Hyderabad (Rajiv Gandhi)            VNS   Varanasi (Lal Bahadur Shastri)      21:15  00:19  3h 4m
6E4355   MAA   Chennai                             AMD   Ahmedabad (Sardar Vallabhbhai Pat   14:15  18:14  3h 59m
6E6646   MAA   Chennai                             AMD   Ahmedabad (Sardar Vallabhbhai Pat   16:30  17:48  1h 18m
SG5982   MAA   Chennai                             AMD   Ahmedabad (Sardar Vallabhbhai Pat   21:30  23:40  2h 10m
6E8175   MAA   Chennai                             ATQ   Amritsar (Sri Guru Ram Dass Jee)    10:45  13:40  2h 55m
6E4307   MAA   Chennai                             ATQ   Amritsar (Sri Guru Ram Dass Jee)    19:00  22:01  3h 1m
UK3872   MAA   Chennai                             ATQ   Amritsar (Sri Guru Ram Dass Jee)    19:30  21:28  1h 58m
SG6453   MAA   Chennai                             BBI   Bhubaneswar (Biju Patnaik)          05:00  06:50  1h 50m
6E3101   MAA   Chennai                             BBI   Bhubaneswar (Biju Patnaik)          06:00  07:35  1h 35m
G8493    MAA   Chennai                             BBI   Bhubaneswar (Biju Patnaik)          07:15  11:09  3h 54m
G81856   MAA   Chennai                             BBI   Bhubaneswar (Biju Patnaik)          16:45  17:31  0h 46m
6E8542   MAA   Chennai                             BLR   Bangalore (Kempegowda)              07:15  10:11  2h 56m
6E5283   MAA   Chennai                             BLR   Bangalore (Kempegowda)              17:15  19:58  2h 43m
6E9615   MAA   Chennai                             BLR   Bangalore (Kempegowda)              17:30  19:51  2h 21m
G83978   MAA   Chennai                             BLR   Bangalore (Kempegowda)              17:30  19:16  1h 46m
6E1705   MAA   Chennai                             BLR   Bangalore (Kempegowda)              21:30  23:20  1h 50m
6E4622   MAA   Chennai                             BOM   Mumbai (Chhatrapati Shivaji)        05:30  07:42  2h 12m
SG2199   MAA   Chennai                             BOM   Mumbai (Chhatrapati Shivaji)        06:30  08:02  1h 32m
AI919    MAA   Chennai                             BOM   Mumbai (Chhatrapati Shivaji)        12:30  15:22  2h 52m
UK7192   MAA   Chennai                             BOM   Mumbai (Chhatrapati Shivaji)        12:30  14:03  1h 33m
UK9913   MAA   Chennai                             BOM   Mumbai (Chhatrapati Shivaji)        13:15  15:14  1h 59m
AI8341   MAA   Chennai                             BOM   Mumbai (Chhatrapati Shivaji)        19:00  22:00  3h 0m
G85371   MAA   Chennai                             BOM   Mumbai (Chhatrapati Shivaji)        20:45  23:23  2h 38m
6E1808   MAA   Chennai                             BOM   Mumbai (Chhatrapati Shivaji)        22:15  23:49  1h 34m
6E3755   MAA   Chennai                             CCU   Kolkata (Netaji Subhas Chandra Bo   05:00  06:58  1h 58m
AI239    MAA   Chennai                             CCU   Kolkata (Netaji Subhas Chandra Bo   06:30  09:18  2h 48m
AI8244   MAA   Chennai                             CCU   Kolkata (Netaji Subhas Chandra Bo   06:45  09:41  2h 56m
AI8034   MAA   Chennai                             CCU   Kolkata (Netaji Subhas Chandra Bo   07:15  09:13  1h 58m
6E7777   MAA   Chennai                             CCU   Kolkata (Netaji Subhas Chandra Bo   18:15  21:15  3h 0m
6E1582   MAA   Chennai                             COK   Kochi (Cochin)                      08:45  11:38  2h 53m
AI7359   MAA   Chennai                             COK   Kochi (Cochin)                      13:00  13:47  0h 47m
6E2433   MAA   Chennai                             COK   Kochi (Cochin)                      16:45  19:29  2h 44m
UK6009   MAA   Chennai                             COK   Kochi (Cochin)                      22:45  02:40  3h 55m
AI9230   MAA   Chennai                             DEL   Delhi (Indira Gandhi)               05:15  08:06  2h 51m
AI3844   MAA   Chennai                             DEL   Delhi (Indira Gandhi)               11:15  12:58  1h 43m
UK6594   MAA   Chennai                             DEL   Delhi (Indira Gandhi)               14:00  15:45  1h 45m
AI9113   MAA   Chennai                             DEL   Delhi (Indira Gandhi)               16:00  18:47  2h 47m
SG7934   MAA   Chennai                             DEL   Delhi (Indira Gandhi)               17:30  19:46  2h 16m
6E4420   MAA   Chennai                             DEL   Delhi (Indira Gandhi)               18:45  20:15  1h 30m
UK2051   MAA   Chennai                             GAU   Guwahati (Lokpriya Gopinath Bordo   12:30  14:37  2h 7m
G81912   MAA   Chennai                             GAU   Guwahati (Lokpriya Gopinath Bordo   13:30  14:22  0h 52m
6E7930   MAA   Chennai                             GAU   Guwahati (Lokpriya Gopinath Bordo   15:15  18:53  3h 38m
AI972    MAA   Chennai                             GOI   Goa (Dabolim)                       15:00  17:19  2h 19m
SG4813   MAA   Chennai                             GOI   Goa (Dabolim)                       19:45  22:54  3h 9m
UK6470   MAA   Chennai                             HYD   Hyderabad (Rajiv Gandhi)            07:15  08:51  1h 36m
AI5461   MAA   Chennai                             HYD   Hyderabad (Rajiv Gandhi)            09:15  11:25  2h 10m
G82614   MAA   Chennai                             HYD   Hyderabad (Rajiv Gandhi)            10:45  12:49  2h 4m
G81041   MAA   Chennai                             HYD   Hyderabad (Rajiv Gandhi)            15:45  18:26  2h 41m
AI1836   MAA   Chennai                             IDR   Indore (Devi Ahilya Bai Holkar)     07:30  08:41  1h 11m
SG1356   MAA   Chennai                             IDR   Indore (Devi Ahilya Bai Holkar)     08:15  10:29  2h 14m
UK5583   MAA   Chennai                             IDR   Indore (Devi Ahilya Bai Holkar)     11:00  13:40  2h 40m
UK8622   MAA   Chennai                             IDR   Indore (Devi Ahilya Bai Holkar)     13:30  16:00  2h 30m
SG9955   MAA   Chennai                             IXB   Siliguri (Bagdogra)                 12:15  13:54  1h 39m
6E4118   MAA   Chennai                             IXB   Siliguri (Bagdogra)                 22:00  23:51  1h 51m
SG6189   MAA   Chennai                             LKO   Lucknow (Chaudhary Charan Singh)    07:30  09:09  1h 39m
G82348   MAA   Chennai                             LKO   Lucknow (Chaudhary Charan Singh)    11:30  12:40  1h 10m
SG440    MAA   Chennai                             LKO   Lucknow (Chaudhary Charan Singh)    12:15  13:14  0h 59m
UK1700   MAA   Chennai                             LKO   Lucknow (Chaudhary Charan Singh)    21:00  22:12  1h 12m
AI8210   IXC   Chandigarh                          NAG   Nagpur (Dr. Babasaheb Ambedkar)     06:15  08:35  2h 20m
UK5842   MAA   Chennai                             NAG   Nagpur (Dr. Babasaheb Ambedkar)     10:15  13:55  3h 40m
SG3747   MAA   Chennai                             NAG   Nagpur (Dr. Babasaheb Ambedkar)     11:30  12:49  1h 19m
G88814   MAA   Chennai                             NAG   Nagpur (Dr. Babasaheb Ambedkar)     14:45  15:53  1h 8m
G8561    MAA   Chennai                             NAG   Nagpur (Dr. Babasaheb Ambedkar)     17:00  18:47  1h 47m
AI7441   MAA   Chennai                             PAT   Patna (Jay Prakash Narayan)         07:30  11:13  3h 43m
6E7272   MAA   Chennai                             PAT   Patna (Jay Prakash Narayan)         13:30  15:56  2h 26m
SG6283   MAA   Chennai                             PAT   Patna (Jay Prakash Narayan)         17:15  19:53  2h 38m
G86721   MAA   Chennai                             SXR   Srinagar (Sheikhul Aalam)           05:00  06:06  1h 6m
6E4065   MAA   Chennai                             SXR   Srinagar (Sheikhul Aalam)           06:45  07:41  0h 56m
UK224    MAA   Chennai                             SXR   Srinagar (Sheikhul Aalam)           10:00  12:01  2h 1m
6E972    MAA   Chennai                             SXR   Srinagar (Sheikhul Aalam)           13:45  16:28  2h 43m
G89043   MAA   Chennai                             VNS   Varanasi (Lal Bahadur Shastri)      08:00  10:34  2h 34m
AI2063   MAA   Chennai                             VNS   Varanasi (Lal Bahadur Shastri)      13:00  16:22  3h 22m
6E1559   MAA   Chennai                             VNS   Varanasi (Lal Bahadur Shastri)      15:30  17:07  1h 37m
6E3513   MAA   Chennai                             VNS   Varanasi (Lal Bahadur Shastri)      22:15  01:39  3h 24m
